"X","Twitter_Handle","Sex","Tweet_id","Created_at","Text","Favorite_count","Retweet_count","Hashtags","User_mentions"
"2490","SteveBowercomm","M","4.08274E+17","12/4/13 16:38","@LeeDixon2 what's the key?",0,0,"","LeeDixon2"
"1157","GenoEspn","M","6.6841E+17","11/22/15 12:45","My final 4 on nov. 22: Clemson, bama, OU, Sparty. But don't get your shorts in a bunch Iowa. It's a Nov. 22 list. Things will keep changing.",12,7,"",""
"784","robbiemustoe","M","6.79054E+17","12/21/15 21:40","Big 10 mins for Arsenal. Have to win it.",5,2,"",""
"1866","AleMorenoESPN","M","3.86701E+17","10/6/13 3:56","@eedelacr Te contaron bien!",0,0,"","eedelacr"
"603","lindsayczarniak","F","5.66023E+17","2/12/15 23:55","So glad you cleared your calendar @MichelleDBeadle but something tells me u r gonna crush it. T'hanks for playing!!  #bringit #SetTheBarHigh",18,0,"bringit","MichelleDBeadle"
"431","AlexiLalas","M","7.83396E+17","10/4/16 20:00","@RevApplewood Thanks for joining.",1,0,"","RevApplewood"
"3115","EqualizerSoccer","F","7.31254E+17","5/13/16 22:43","Lineups for #NJvsBOS... ",15,2,"NJvsBOS",""
"2037","HannahStormESPN","F","6.86557E+17","1/11/16 14:36","Dabo Swinney and Nick Saban together for #FacetoFace. They're more alike than you think..
 ",41,7,"FacetoFace",""
"3107","RebeccaLobo","F","4.18934E+17","1/3/14 2:38","@Vol_Woman You can't run alongside the ball handler and make any contact. Foul was before the shot.",0,0,"","Vol_Woman"
"316","BobLeyESPN","M","7.25359E+17","4/27/16 16:20",".#MoreThanMean, today at 4:30 ET on ESPN2.  ",31,19,"MoreThanMean",""
"663","EricWynalda","M","7.82973E+17","10/3/16 15:56","Or get somebody who knows what actual talent looks like before it's expensive ",7,0,"",""
"2645","robbiemustoe","M","3.34076E+17","5/13/13 22:40","Lack of attitude  harmony on  off the pitch hurt Mancini. Second year in UCL finishing behind Ajax, not good. Club needs to ""reset"".",2,7,"",""
"2199","The2RobbiesNBC","M","5.46377E+17","12/20/14 18:50","Long live Match of the day. Love it. #HugeLunch #QualityStreet ",3,2,"HugeLunch",""
"1343","AlexiLalas","M","7.64181E+17","8/12/16 19:23","LIVE on #Periscope: The #USWNT are eliminated... ",39,8,"Periscope",""
"817","sagesteele","F","7.30093E+17","5/10/16 17:53","@KSpade64 hard work.  Dedication.  Staying humble. Treating people the right way!",3,1,"","KSpade64"
"1155","HeatherCoxNBC","F","5.05563E+17","8/30/14 3:50","@AllisonW_Sports @sportsiren so happy to help. Great job tonight!",1,0,"","AllisonW_Sports"
"1650","AbbyWambach","F","3.92028E+17","10/20/13 20:40","���@lanapicone: @AbbyWambach I'll be there!�۝ Where were you?",27,2,"","lanapicone"
"1105","BobLeyESPN","M","6.08676E+17","6/10/15 16:44","Well, I got your memo, Mark Lazarus.",12,2,"",""
"1829","jemelehill","F","7.81241E+17","9/28/16 21:14","@Peanut_buttajam it's on my list.",0,0,"","Peanut_buttajam"
"1884","MarkJackson13","M","4.88902E+17","7/15/14 4:25","���@tyvonaraya8: I look up to @MarkJackson13 he was a Player Coach and now an Announcer��_.. My dream future�۝��_Thank u. All the BEST!",40,5,"","tyvonaraya8"
"1259","jemelehill","F","7.85963E+17","10/11/16 21:58","@vincecathomas thanks my man!",1,0,"","vincecathomas"
"96","JalenRose","M","7.90305E+17","10/23/16 21:34","Belichick and Tomlin are the best HC's in the @nfl.",315,128,"","NFL"
"704","sagesteele","F","7.34991E+17","5/24/16 6:15","@Bri_n_Jay86 love you!",3,1,"","Bri_n_Jay86"
"2457","The2RobbiesNBC","M","5.30805E+17","11/7/14 19:33","Who'll be smiling after the big game tomorrow? Have your say with T2R! Call us Sat 5pm ET at 855-323-4622. #LIVvCFC ",6,5,"LIVvCFC",""
"2832","JalenRose","M","6.7184E+17","12/1/15 23:53"," is now live or Sirius channel 80! #gtgtpwtw @djacoby @JalenandJacoby",21,6,"gtgtpwtw","djacoby"
"1440","sportsiren","F","7.17028E+17","4/4/16 16:34","Despite broken foot Katie Lou Samuelson on the court encouraging her teammates as they prep for National Title game. ",107,23,"",""
"1911","DavePasch","M","5.35457E+17","11/20/14 15:37","@AndrewMonaco_Sr thx pal, see you next month!",0,0,"","AndrewMonaco_Sr"
"773","arlowhite","M","7.46664E+17","6/25/16 11:20","This is very impressive stuff from an England side who have already won the series. Great Test match. _��_",5,1,"",""
"827","robbiemustoe","M","6.73609E+17","12/6/15 21:05","Have a good one chaps!
@AleMorenoESPN @KaseyKeller18 @mbretosESPN @AdrianHealey @TaylorTwellman 
#MLSCup",4,1,"MLSCup","AleMorenoESPN"
"2400","HannahStormESPN","F","6.61495E+17","11/3/15 10:47","ICYMI: Here's what I posted yesterday... ",7,0,"",""
"2005","EricWynalda","M","7.51067E+17","7/7/16 14:55","I had seen it once - thought it was funny - there are a couple more ",2,0,"",""
"2983","arlowhite","M","6.423E+17","9/11/15 11:35","His only choice. Alternative was to play down his contract, w/ no guarantee for next season  beyond. Far too risky. ",6,1,"",""
"1525","AbbyWambach","F","4.01886E+17","11/17/13 1:35","The amt of force and strength your body endures in a car is intense. Athletes come in all sizes, shapes, and playing fields. @JimmieJohnson",180,67,"","JimmieJohnson"
"3102","TaylorTwellman","M","7.24736E+17","4/25/16 23:06","@alvanderp never said he was offside carry on with your nonsense",3,0,"","alvanderp"
"2268","AlexiLalas","M","7.51433E+17","7/8/16 15:10","@USKeeper Interested in how/if Jozy fits in. #AskAlexi",2,0,"AskAlexi","USKeeper"
"891","MarkJonesESPN","M","7.44685E+17","6/20/16 0:15","The adrenaline rush is crazy. Splash Brothers have shot bricks so far",8,2,"",""
"2016","MarkJonesESPN","M","6.93167E+17","1/29/16 20:22","Puttin my Rolex on the plane to watch time fly. ����.MIA.Hangin at gate D60.Mojitos,my Bros  my  to Gainesville._��__ُ_",4,1,"",""
"224","AntoniettaESPN","F","7.90022E+17","10/23/16 2:48","Lo mejor del mundo!!! ",2,0,"",""
"430","EqualizerSoccer","F","7.85234E+17","10/9/16 21:44","33' - Christine Nairn tries to give the Spirit the lead, but D'Angelo comes up big with a save. #WASvWNY",8,1,"WASvWNY",""
"2476","AbbyWambach","F","2.95355E+17","1/27/13 2:19","���@kohara19: @heathermitts why am I not surprised by this?�۝ I was just about to tweet the same thing!!!",55,13,"","kohara19"
"1077","AbbyWambach","F","5.50358E+17","12/31/14 18:29","Oh LA I've missed you!!!",310,29,"",""
"1699","MichelleDBeadle","F","6.8694E+17","1/12/16 15:58","Cover of my upcoming book: 'Where The Hell Am I- The Story of a Girl and Her Pillow'  ",55,4,"",""
"2223","kylemartino","M","6.94615E+17","2/2/16 20:14","United have scored a first half goal at Old Trafford. This is not a test. #MUFC",28,9,"MUFC",""
"56","The2RobbiesNBC","M","7.91348E+17","10/26/16 18:37","What on earth is going on with this guy, supposedly fit but missing again..... ",4,4,"",""
"694","HannahStormESPN","F","7.5365E+17","7/14/16 18:00","Newlyweds @DangeRussWilson and @ciara talking wedding.. and work ethic.. with me on #Espys red carpet 
 
",81,19,"Espys","DangeRussWilson"
"892","MarkJackson13","M","5.68974E+17","2/21/15 3:24","Please go pick up the New Single from KADESH called ���LOVE�۝ on iTunes now! ",10,6,"",""
"2342","SteveBowercomm","M","4.39349E+17","2/28/14 10:39","@PhilipsGrant what a tease...latte or cappuccino ?",0,0,"","PhilipsGrant"
"2590","arlowhite","M","6.59434E+17","10/28/15 18:17","Imagine if actual Football kits were this cool! Loving the AS Roma look for the Cavs! ",10,0,"",""
"1697","SteveBowercomm","M","5.16347E+17","9/28/14 22:01","@BBCMOTD @kdkilbane77 he can sing like him aswell!!!",1,0,"","BBCMOTD"
"874","EricWynalda","M","7.78619E+17","9/21/16 15:35","Now that's a picture ",2,0,"",""
"2092","jemelehill","F","7.79769E+17","9/24/16 19:45","_���_���_��� ",57,20,"",""
"1177","jemelehill","F","7.86193E+17","10/12/16 13:12","@LaChinaRobinson thanks lady!",2,0,"","LaChinaRobinson"
"145","BobLeyESPN","M","7.78302E+17","9/20/16 18:36","OTL Podcast: Discussing the effectiveness of Anthem protests  a possible obstacle in @RAIDERS moving to Las Vegas. ",0,0,"","RAIDERS"
"2376","arlowhite","M","6.69628E+17","11/25/15 21:25","Terribly flat, shapeless 2nd half performance from #MUFC. Lacking energy. Looked less likely to score as half has gone on.Still, 7 mins left",15,7,"MUFC",""
"1110","JalenRose","M","7.29854E+17","5/10/16 2:02","#support #rayjackson #fabfive ",71,19,"support",""
"2207","MichelleDBeadle","F","6.64619E+17","11/12/15 1:43","There will be prizes.  ",17,2,"",""
"1484","KeithCostigan","M","7.68205E+17","8/23/16 21:56","Who would of thought Rodgers would return to Champion's League before #LFC",16,1,"LFC",""
"3164","katemarkgraf","F","1.07937E+17","8/28/11 22:05","Hahah- damn all my friends say sarcastic things to me. RT @EpicTweets_: Sarcasm is a body's natural defense against stupid",1,0,"","epictweets_"
"1423","SteveBowercomm","M","5.61961E+17","2/1/15 18:56","@msmith850 @LeeDixon2 ha happy to accept either Matt, to be fair have been called a lot worse!",0,0,"","msmith850"
"1842","stephenbardo","M","5.91047E+17","4/23/15 1:13","What is @YogiFerrell11 going to do? I've heard he may be considering going overseas.  I hope this is not true. Only 1 year from a B1G degree",2,1,"","YogiFerrell11"
"2504","AlexiLalas","M","7.47439E+17","6/27/16 14:39","@FletchWhiteley No, but a Juno Award is possible. #AskAlexi",1,0,"AskAlexi","FletchWhiteley"
"2860","AlexiLalas","M","7.44183E+17","6/18/16 15:01","@dakings16 @FOXSoccer Thanks for listening.",1,0,"","dakings16"
"1239","catwhitehill4","F","2.52552E+17","9/30/12 23:34","���@cgreddick: I've never been so jealous of @kathleenrsmith in my entire life. Good job @smithstp #prelaborgift �۝ me too!",0,0,"prelaborgift","cgreddick"
"1593","MarkJonesESPN","M","7.21438E+17","4/16/16 20:40","@Yg_Trece slayin on those Raptors today.33 pts_�ӴGot to his spots in the 3rd qtr,changed the game.Told me he's ready ",2,1,"","Yg_Trece"
"1844","EricWynalda","M","7.56001E+17","7/21/16 5:39","No comment :) ",3,0,"",""
"107","BobLeyESPN","M","7.83383E+17","10/4/16 19:07","After talking to @BUFootball players about sexual assault, @brendatracy24 
says an assistant coach questioned her p��_ ",36,39,"","BUFootball"
"863","KeithCostigan","M","7.79844E+17","9/25/16 0:46","@MLSAnalyst @KHeneage agreed.  Villa    Shelton wide was an excellent complement last night.   Good balance going Fwd.",0,0,"","MLSAnalyst"
"3212","HannahStormESPN","F","6.19496E+17","7/10/15 13:18","Great having you here at the Championships! @GMA @ESPNTennis  ",14,3,"","GMA"
"729","Real_T_Mac","M","2.89576E+17","1/11/13 3:34","@the_realOmar I appreciate it.",0,0,"",""
"2135","sagesteele","F","6.59839E+17","10/29/15 21:07","@wks9370 lol!",0,0,"","wks9370"
"728","RobStoneONFOX","M","7.72134E+17","9/3/16 18:07","Delete your account. ",26,1,"",""
"2169","michaelsmith","M","7.60287E+17","8/2/16 1:33","@OctobersOwn_94 hey my man thank you very much",4,2,"","OctobersOwn_94"
"2726","EricWynalda","M","7.35954E+17","5/26/16 21:59","Who is on your wish list? ",2,1,"",""
"3035","MarkJonesESPN","M","6.27105E+17","7/31/15 13:14","I'm not even gonna lie.Off to NYC,just saw a dude board this flight ���� in handcuffs on the low.Escorted by 2 huge dudes.Flyin ConAir today !",7,1,"",""
"503","alywagner","F","7.40209E+17","6/7/16 15:49","They need to whip balls in and challenge Pemberton.  #USMNT  #USAvCRC",3,0,"USMNT",""
"1517","catwhitehill4","F","1.6807E+17","2/10/12 20:34","Thank u all for the birthday wishes!! U have made my day absolutely amazing already!  Thx for makin me feel so special!",0,0,"",""
"481","RobStoneONFOX","M","7.77933E+17","9/19/16 18:11","Why would you ruin the good nap I had going? ",3,0,"",""
"2008","TaylorTwellman","M","7.44635E+17","6/19/16 20:57","1st place of each (6) then the 2 best of that group get a bye in next stage if you do 24. #EURO2016 #TTprefer16  ",27,3,"EURO2016",""
"1608","catwhitehill4","F","1.52156E+17","12/28/11 22:38","Thx to @RobertWhitehill and his sarcastic tweets I don't have much to say but au revoir America! #cantwaittocombineasouthernaccentandfrench!",0,0,"cantwaittocombineasouthernaccentandfrench","RobertWhitehill"
"2070","EqualizerSoccer","F","7.54483E+17","7/17/16 1:09","Some subs for #ORLvCHI in the last few minutes: Mautz on for Hoy, Burkenroad has replaced Hagen, Fortune on for Fields.",3,0,"ORLvCHI",""
"2935","katemarkgraf","F","1.3211E+17","11/3/11 15:00","We immediately had to make a card for the neighbors for their loss and an offer for a playdate with our dog.",0,0,"",""
"706","jemelehill","F","7.90025E+17","10/23/16 3:01","See what had happened was ... ",60,3,"",""
"1255","HannahStormESPN","F","7.21069E+17","4/15/16 20:14","That was fun! A special night. Great to see you! #KobesLastGame  ",4,0,"KobesLastGame",""
"1419","GrantWahl","M","7.6426E+17","8/13/16 0:38","@ColinUdoh thanks my friend",0,0,"","ColinUdoh"
"2114","HannahStormESPN","F","6.81706E+17","12/29/15 5:18","Many thanks to Jane Shauck for her great pictures the in @Cosmopolitain #getthatlife feature! ",64,8,"getthatlife","cosmopolitain"
"1288","MichelleDBeadle","F","7.04327E+17","2/29/16 15:28","We dedicated yesterday's show to Mississippi State' Chris Jones. @ramonashelburne #NeverForget #BeadleAndShelburne ",49,10,"NeverForget","ramonashelburne"
"467","GrantWahl","M","7.83389E+17","10/4/16 19:30","Good luck to occasional World Cup soccer correspondent @Elaine_Quijano as she moderates the VP Debate tonight!",28,2,"","Elaine_Quijano"
"1343","MarkJackson13","M","5.29331E+17","11/3/14 17:56","Happy B Day @BISHOPJRB! Have a Blessed 1. Love u Doc!",5,2,"","BISHOPJRB"
"918","katemarkgraf","F","6.07712E+17","6/8/15 0:52","Daily #FIFAWWC wrap up show airing at 11pmET on @ESPNEWS. All the news and a look forward to #USAvAUS game tomorrow",2,1,"FIFAWWC","ESPNEWS"
"1768","JalenRose","M","7.06601E+17","3/6/16 22:04","@MoAliComedy love it! #respect",1,0,"respect","MoAliComedy"
"3097","MarkJackson13","M","3.53763E+17","7/7/13 6:31","Praying for All who are impacted by the crash in San Franscisco. May the Peace of God be With u during this tough time.",63,129,"",""
"919","MichelleDBeadle","F","7.24111E+17","4/24/16 5:39","@dgamble1107 Can't stand Foggy.  At.   All.",16,1,"","dgamble1107"
"2313","KeithCostigan","M","7.55547E+17","7/19/16 23:35","@_CHarrington_   Just develop identity at Orlando",0,0,"","_CHarrington_"
"843","alywagner","F","6.06966E+17","6/5/15 23:30","2 games on Sunday means 4 team trainings and many interviews today.  Exhausted but well worth it.  I think we got some good stuff!",5,1,"",""
"823","HeatherCoxNBC","F","5.594E+17","1/25/15 17:16","@NYKnicksUpdates yes Miami at Chicago with @DavePasch and Hubie",0,0,"","NYKnicksUpdates"
"2352","Real_T_Mac","M","1.62022E+17","1/25/12 4:02","@A315Zehr Appreciate it",0,0,"",""
"222","AntoniettaESPN","F","7.90024E+17","10/23/16 2:57","@scATX the best ! I tear up",1,0,"","scATX"
"1831","JalenRose","M","7.05236E+17","3/3/16 3:37","Have you checked out @JalenandJacoby weeknights on ESPN2? Tonight's show airs at 2am EST! #recordtheseries #dvr #gtgtpwtw @djacoby",68,18,"recordtheseries","JalenandJacoby"
"2283","HannahStormESPN","F","6.66395E+17","11/16/15 23:18","Just headed out for your everyday interview....! @J_No24 @panthers #FacetoFace @SportsCenter @Delta747J ",6,5,"FacetoFace","J_No24"
"2264","sagesteele","F","6.5556E+17","10/18/15 1:42","@itsgabrielleu played against her brother today too.. They're no longer on speaking terms..  _���",5,0,"","itsgabrielleu"
"1483","katemarkgraf","F","3.39087E+17","5/27/13 18:35","Now there is data behind it. ",4,7,"",""
"1732","michaelsmith","M","7.66034E+17","8/17/16 22:10","*worst ",23,7,"",""
"50","HeatherCoxNBC","F","7.75491E+17","9/13/16 0:27","A true pleasure interviewing @Paralympics IPC President Sir Philip Craven today @NBCOlympics ",104,20,"","Paralympics"
"216","lindsayczarniak","F","7.07327E+17","3/8/16 22:08","Stop what you're doing. @StephenCurry30 joins me tonight on the 6pm @SportsCenter can't wait to chat with him. See it yourself around 6:20",220,51,"","StephenCurry30"
"2646","notthefakeSVP","M","7.40599E+17","6/8/16 17:38","@RNs_Funhouse what's there to say?",2,0,"","RNs_Funhouse"
"3204","arlowhite","M","6.34295E+17","8/20/15 9:25","@duncan_carey Great if Everton keep Stones. A repeat of 2013/14 for them would be superb for the league. Terry's sub changed things though.",0,0,"","duncan_carey"
"2058","sportsiren","F","6.99107E+17","2/15/16 5:43","That is the most precious picture. Congratulations Daddy!!!! All my best Stewart!!!!! ",20,0,"",""
"2822","HannahStormESPN","F","6.41073E+17","9/8/15 2:19","Not a bad way to spend last night off before the season, watching #Federer for the first time. @DeMarcoMurray  ",37,9,"Federer","DeMarcoMurray"
"460","AlexiLalas","M","7.8268E+17","10/2/16 20:34","@ESPNWondo @Dokken Just did.",1,0,"","ESPNWondo"
"1674","JalenRose","M","7.11374E+17","3/20/16 2:10","@TheRealDuhhn Appreciate the love! #respect",2,1,"respect","TheRealDuhhn"
"2338","SteveBowercomm","M","4.39424E+17","2/28/14 15:35","@mrwilliamsforum I am , delighted to be part of the BBC team again",0,0,"","mrwilliamsforum"
"1968","lindsayczarniak","F","1.72775E+17","2/23/12 20:09","Great having u join us from Daytona  cant wait 4 Sunday! RT @RB_Mrs: Just got to do @SportsCenter with @lindsayczarniak. Good stuff. #NASCAR",0,0,"NASCAR","RB_Mrs"
"2737","robbiemustoe","M","3.24181E+17","4/16/13 15:20","@RossDyerTV @KayLMurray  Many thanks, can't wait. Super excited!!!",0,0,"","RossDyerTV"
"2187","robbiemustoe","M","4.06813E+17","11/30/13 15:51","Arsenal's midfield, irresistible.",12,15,"",""
"441","lindsayczarniak","F","6.3346E+17","8/18/15 2:06","Last time I made TV, this happened.  Had an awesome vaca. Lookin fwd to gettin back tmrw. See u on @SportsCenter at 6 ",103,6,"","SportsCenter"
"1058","JSB_FOX","F","7.50493E+17","7/6/16 0:54","This photo will never die ",23,0,"",""
"81","JalenRose","M","7.91632E+17","10/27/16 13:26","#gtgtpwtw! ",32,10,"gtgtpwtw",""
"39","AleMorenoESPN","M","7.87295E+17","10/15/16 14:12","So, I shouldn't worry about watching today then? Just checking. ",5,1,"",""
